organization,switch,switch_serial,port_id,port_name,enabled,data_total,data_upstream,data_downstream,bandwidth_total,bandwidth_upstream,bandwidth_downstream,energy_total
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,31,Data 130,True,11810518,9801929,2008589,1120.1000000000001,929.6999999999999,190.39999999999995,0.0
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,35,Nutrition Judy,True,540082,476934,63148,51.300000000000004,45.099999999999994,6.200000000000003,0.0
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,47,Wireless AP,True,119863445,109940931,9922514,11364.899999999998,10424.000000000002,940.9000000000003,4515.599999999999
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,48,Wireless AP,True,202654101,189049394,13604707,19214.3,17924.799999999996,1289.5000000000002,0.0
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,53,,True,1464112108,109602019,1354510089,138819.6,10391.9,128427.70000000001,0.0
BCMH,Surgery Stack 1-4,Q2QW-3D4X-35EN,54,,True,93615974,49239685,44376289,8876.3,4668.500000000001,4207.8,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,1,LABFAX,True,493907153,493311214,595939,46829.80000000001,46773.29999999999,56.49999999999997,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,2,7 Medical,True,1720834259,1085477222,635357037,163160.8,102919.4,60241.40000000001,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,4,7 Medical Mgmt,True,492474687,492432587,42100,46693.3,46690.09999999999,3.1999999999999997,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,7,DC4,True,558191654,520394754,37796900,52924.899999999994,49341.19999999998,3583.6999999999994,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,11,iDRAC,True,492412515,492400610,11905,46687.899999999994,46686.899999999994,1.0,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,37,Static-CriticalInsight,True,582051631,548054582,33997049,55187.100000000006,51963.799999999996,3223.3,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,40,Spanning Tree Radiology 1/4/40,True,508053925,466892062,41161863,48171.69999999999,44268.20000000001,3903.4999999999955,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,49,410-1 Port 11,True,48987447916,45574481232,3412966684,4644736.199999999,4321136.3,323599.89999999997,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,53,,True,57143897630,10671441702,46472455928,5418087.700000002,1011810.5000000002,4406277.199999999,0.0
BCMH,Data Center Stack 1-1,Q2QW-3DFK-HTN3,54,,True,9902733320,1439136031,8463597289,938926.2000000002,136451.40000000002,802474.7999999999,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,1,ShoreTel,True,31574431,25314309,6260122,2993.8,2400.2,593.6000000000001,2106.6000000000004
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,3,ShoreTel,True,23493281,18110541,5382740,2227.5000000000005,1717.1000000000001,510.3999999999999,1964.2
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,4,ShoreTel,True,1232566,1164776,67790,116.49999999999996,110.30000000000001,6.200000000000003,1714.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,5,ShoreTel,True,1006410,693455,312955,95.09999999999998,65.4,29.7,2243.5000000000005
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,8,ShoreTel,True,1211085,1161187,49898,113.9,110.10000000000001,3.800000000000002,1684.4
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,9,ShoreTel,True,24629129,17037599,7591530,2335.1,1615.3999999999996,719.7000000000002,2257.2
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,10,ShoreTel,True,1208269,1161046,47223,113.4,110.00000000000001,3.4000000000000017,1713.8000000000002
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,11,ShoreTel,True,1765991,1431477,334514,167.39999999999998,136.0,31.399999999999995,1737.1999999999998
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,12,ShoreTel,True,1228804,1161772,67032,116.19999999999996,110.00000000000001,6.200000000000003,1707.6999999999996
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,13,ShoreTel,True,17801332,12808541,4992791,1687.4999999999998,1214.2000000000003,473.3,2217.4
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,15,ShoreTel,True,17259948,11490887,5769061,1636.6000000000004,1089.7,546.8999999999999,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,18,ShoreTel,True,1226748,1161662,65086,115.89999999999996,110.00000000000001,5.900000000000003,1730.0000000000002
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,19,ShoreTel,True,73264721,57618022,15646699,6946.299999999999,5462.900000000001,1483.4000000000003,2234.7999999999997
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,20,ShoreTel,True,1210289,1161102,49187,113.7,110.00000000000001,3.700000000000002,1697.1999999999998
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,21,ShoreTel,True,1285160,1192396,92764,121.39999999999999,113.00000000000001,8.399999999999999,1712.3999999999999
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,22,ShoreTel,True,17626252,13952620,3673632,1671.1999999999998,1322.7,348.49999999999994,2236.5
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,23,ShoreTel,True,1384449,1239529,144920,131.29999999999998,117.6,13.699999999999998,1714.1000000000001
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,24,ShoreTel,True,1222191,1162827,59364,115.30000000000001,110.20000000000003,5.099999999999999,1705.6
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,25,ShoreTel,True,1890142,1504041,386101,179.5,142.60000000000002,36.89999999999999,1705.3999999999996
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,30,ShoreTel,True,1279297,1187115,92182,121.10000000000001,112.50000000000003,8.6,1703.3999999999999
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,31,ShoreTel,True,18097142,13468345,4628797,1715.8,1276.7,439.09999999999997,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,32,ShoreTel,True,1261181,1182848,78333,119.4,112.09999999999998,7.3,1696.1999999999996
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,34,ShoreTel,True,971500,673990,297510,92.3,63.90000000000001,28.39999999999999,2192.3
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,37,Static,True,75,51,24,0.0,0.0,0.0,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,39,Respiratory MFP,True,678397,597176,81221,63.8,56.499999999999986,7.300000000000002,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,40,Radiology Treadmill,True,521622,494981,26641,49.8,46.699999999999996,3.1000000000000014,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,53,,True,1719477886,1441725293,277752593,163031.60000000003,136696.6,26335.0,0.0
BCMH,Telco Rm Stack 1-2,Q2QW-3DLP-9T4V,54,,True,1935865021,330391076,1605473945,183548.69999999998,31325.999999999993,152222.7,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,10,DataDomain,True,8107838087,1228181640,6879656447,768743.5000000001,116449.99999999997,652293.5,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,11,iDrac,True,492403628,492326048,77580,46686.39999999999,46679.799999999996,6.600000000000002,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,40,Spanning Tree to 2nd Fl 1/6/40,True,508318615,508261822,56793,48197.09999999999,48190.90000000001,6.200000000000003,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,46,Nimble Eth 3,True,493112175,492641759,470416,46754.8,46709.700000000004,45.10000000000004,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,47,Firepower Mgmnt Primary,True,493498703,492586602,912101,46790.90000000001,46704.50000000001,86.40000000000002,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,50,,True,52868416286,28653776653,24214639633,5012709.000000001,2716802.5000000005,2295906.5,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,51,,True,509584065,509221027,363038,48315.899999999994,48281.8,34.10000000000002,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,53,,True,40092007508,2946097173,37145910335,3801315.9000000004,279333.5,3521982.4,0.0
BCMH,Data Center Stack 1-5,Q2QW-3HJX-HMJC,54,,True,57131014396,46461966510,10669047886,5416866.6,4405282.699999999,1011583.9,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,1,Shortel,True,56672920,37349175,19323745,5373.5,3541.4,1832.1000000000001,2111.3
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,2,Shortel,True,24500940,16245155,8255785,2323.0,1540.0,782.9999999999998,2117.5
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,4,Shortel,True,14064662,9758617,4306045,1333.4999999999998,925.3000000000001,408.2,1253.4
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,6,Shortel,True,9330471,6385791,2944680,884.1999999999999,605.4,278.79999999999995,1984.3000000000004
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,13,Shortel,True,445940364,426889448,19050916,42281.7,40475.50000000001,1806.1999999999998,2165.0000000000005
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,14,Shortel,True,15768220,9296256,6471964,1494.8999999999999,881.4000000000001,613.5,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,19,Shortel,True,24113812,16423774,7690038,2286.5,1557.2999999999997,729.2,2241.4
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,23,Shortel,True,31068453,20351590,10716863,2945.6000000000004,1929.4999999999998,1016.0999999999998,2215.100000000001
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,24,Shortel,True,390105,390105,0,37.3,37.3,0.0,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,27,ShoreTel,True,12277496,7746867,4530629,1164.1,734.3000000000001,429.8000000000001,2271.4999999999995
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,28,ShoreTel,True,9969715,5409141,4560574,945.4,512.9000000000001,432.5,896.1
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,30,ShoreTel,True,471622,425344,46278,43.90000000000001,40.50000000000001,3.4000000000000017,1678.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,32,Shoretel,True,60343685,48823752,11519933,5721.4000000000015,4629.299999999999,1092.1000000000001,2213.5
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,33,ShoreTel,True,5992577,3610065,2382512,568.0,342.2,225.79999999999998,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,35,FCCHS_NETPRES-1,True,7553652,2726251,4827401,716.3000000000001,258.50000000000006,457.7999999999999,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,36,FCCHS_NETPRES-2,True,5648729,2205358,3443371,535.6,209.1,326.50000000000006,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,37,Static,True,144,47,97,0.0,0.0,0.0,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,38,Static,True,1033829,995515,38314,97.40000000000003,94.29999999999997,3.1000000000000014,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,39,Static,True,420876,328475,92401,40.000000000000014,31.500000000000007,8.5,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,42,Static,True,533628,498058,35570,50.00000000000001,46.90000000000002,3.1000000000000014,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,44,FCC HS Tourtillott MFP,True,264895,224681,40214,25.200000000000006,22.099999999999994,3.1000000000000014,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,46,SG50V,True,6457943,3537472,2920471,612.2999999999997,335.4999999999999,276.79999999999995,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,47,Wireless AP,True,574252013,568522546,5729467,54447.79999999999,53904.5,543.3000000000001,4374.4
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,49,TelcoRm MS410 Port 14,True,1793725005,253901241,1539823764,170071.69999999998,24073.600000000006,145998.10000000003,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,53,,True,675704947,609717390,65987557,64066.20000000001,57809.79999999998,6256.399999999999,0.0
BCMH,High FCC Stack 1-1,Q2QW-3HM4-ACWQ,54,,True,359039099,277060050,81979049,34042.49999999999,26269.399999999998,7773.099999999998,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,2,Dell SW VxRail,True,492443311,492314307,129004,46691.1,46678.600000000006,12.500000000000005,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,4,AvTech Temp,True,324644821,324555656,89165,30781.200000000004,30772.800000000003,8.399999999999999,1903.6000000000001
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,10,DataDomain,True,6682130853,969034435,5713096418,633564.7,91878.6,541686.1000000001,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,11,iDRAC,True,492403749,492325676,78073,46686.399999999994,46679.799999999996,6.600000000000002,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,40,Spanning Tree to Telco Sw 1/7/40,True,508320609,508264079,56530,48197.29999999999,48191.1,6.200000000000003,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,46,Nimble Eth1,True,492415682,492399066,16616,46689.8,46686.8,3.0000000000000013,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,51,,True,508782822,508766292,16530,48241.400000000016,48238.40000000001,3.0000000000000013,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,53,,True,1735993621,870453152,865540469,164598.20000000004,82532.0,82066.2,0.0
BCMH,Data Center Stack 1-3,Q2QW-3HQY-PLVT,54,,True,7968747849,6598502663,1370245186,755554.8999999999,625635.5000000002,129919.40000000002,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,2,Dell SW VxRail,True,493097071,492967918,129153,46753.299999999996,46740.799999999996,12.500000000000005,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,10,DataDomain,True,10645351703,1444095335,9201256368,1009337.2000000002,136921.80000000005,872415.4,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,11,iDRAC,True,493057365,492979574,77791,46748.19999999999,46741.6,6.600000000000002,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,25,LabFax22,True,497771235,496122893,1648342,47196.09999999999,47040.000000000015,156.1,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,40,Spanning Tree to Telco 2/5/40,True,508303900,466892224,41411676,48195.499999999985,44268.3,3927.199999999995,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,46,Nimble Eth 2,True,493366606,493139008,227598,46778.69999999999,46756.899999999994,21.799999999999986,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,50,,True,29248072871,4961641822,24286431049,2773150.0999999996,470436.8999999999,2302713.2,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,51,,True,1276942688,530352148,746590540,121072.79999999999,50285.2,70787.59999999999,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,53,,True,7971567284,1371798329,6599768955,755822.2000000001,130066.70000000001,625755.5000000001,0.0
BCMH,Data Center Stack 1-4,Q2QW-3HSN-4P98,54,,True,40106723174,37155444854,2951278320,3802711.8,3522886.6999999993,279825.1,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,1,Shortel,True,15600455,10008383,5592072,1478.9000000000003,949.2,529.6999999999999,1995.7
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,3,Shortel,True,7305830,4622206,2683624,692.5999999999999,438.2,254.39999999999998,603.2
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,4,Shortel,True,392242,391857,385,37.5,37.5,0.0,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,5,Shortel,True,44355486,25929284,18426202,4205.4,2458.4,1746.9999999999998,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,6,Shortel,True,391742,391468,274,37.4,37.4,0.0,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,7,Shortel,True,14170157,9244861,4925296,1343.6000000000001,876.3,467.3,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,8,Shortel,True,470880,424697,46183,43.90000000000001,40.50000000000001,3.4000000000000017,1684.3999999999999
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,9,,True,1108463,1039530,68933,104.60000000000002,98.50000000000001,6.100000000000002,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,12,Shortel,True,16970610,10020538,6950072,1608.7999999999997,949.9000000000001,658.8999999999997,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,14,Shortel,True,12667424,7298341,5369083,1201.1999999999998,692.0,509.2,1322.3
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,17,Shortel,True,10879248,7616093,3263155,1031.5,722.2,309.3,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,19,Shortel,True,13311620,8328903,4982717,1261.9,789.6999999999999,472.19999999999993,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,20,Shortel,True,20102476,12150333,7952143,1905.9,1152.1,753.8000000000001,1596.8
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,21,Shortel,True,596317,487280,109037,56.599999999999994,46.2,10.399999999999999,1736.1999999999998
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,23,Shortel,True,2650355,1512939,1137416,250.70000000000005,143.3,107.4,1781.7999999999997
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,24,Shoretel,True,6558489,3920491,2637998,622.0000000000001,371.80000000000007,250.2,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,29,Shoretel,True,616406,496725,119681,57.70000000000002,47.300000000000004,10.399999999999991,1715.3999999999994
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,30,Shoretel,True,98473,87524,10949,9.3,7.999999999999998,1.3,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,32,Shoretel,True,4904776,3720365,1184411,465.0,352.9,112.10000000000001,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,33,Shoretel,True,5403294,3544928,1858366,512.5,336.19999999999993,176.3,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,34,Shoretel,True,27522805,17931049,9591756,2609.7000000000003,1700.1000000000001,909.5999999999999,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,37,Static,True,473784,425481,48303,44.20000000000002,40.50000000000001,3.700000000000002,1683.8999999999999
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,38,Static,True,142191,126331,15860,13.7,11.899999999999997,1.8000000000000005,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,40,Room Alert 12S,True,204012,196355,7657,19.1,18.8,0.3,1857.9
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,41,Static,True,390249,390249,0,37.3,37.3,0.0,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,43,Static,True,297349,270681,26668,28.499999999999996,25.400000000000006,3.1000000000000014,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,45,zosi camera,True,51827435,1482774,50344661,4913.899999999999,140.5,4773.400000000005,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,47,Wireless AP,True,766516487,749304413,17212074,72677.19999999998,71045.0,1632.1999999999994,4491.799999999999
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,53,,True,359043175,81979506,277063669,34042.6,7773.199999999998,26269.399999999998,0.0
BCMH,High FCC Stack 1-2,Q2QW-3HTH-9RBM,54,,True,675709069,66002357,609706712,64067.299999999996,6258.0,57809.30000000001,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,2,7Medical Secondary,True,496677383,494225495,2451888,47092.79999999998,46860.19999999999,232.59999999999997,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,4,7Medical Secondary Mgmt,True,493098234,493074579,23655,46752.899999999994,46750.7,2.2,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,7,Data 130,True,272525262,124679404,147845858,25839.299999999996,11821.4,14017.900000000005,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,10,DataDomain,True,9681444346,1355907880,8325536466,917944.0999999999,128560.0,789384.0999999999,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,11,iDRAC,True,493057773,492979812,77961,46748.399999999994,46741.799999999996,6.600000000000002,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,40,Spanning Tree Surgery 1/6/40,True,488801747,466892462,21909285,46346.39999999999,44268.399999999994,2077.999999999995,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,47,Uplink to FPR,True,568585681,440133222,128452459,53910.6,41731.40000000001,12179.199999999999,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,48,Uplink to FPR,True,436957898,332230199,104727699,41429.99999999999,31500.200000000004,9929.8,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,51,,True,509442470,509425937,16533,48303.90000000001,48300.9,3.0000000000000013,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,53,,True,9903003458,8463156701,1439846757,938951.6000000001,802432.5,136519.09999999998,0.0
BCMH,Data Center Stack 1-2,Q2QW-3HUA-WC76,54,,True,1738706887,867257304,871449583,164855.49999999994,82229.0,82626.50000000001,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,6,Shortel,True,430593,405975,24618,41.79999999999998,38.70000000000002,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,7,Shortel,True,11759830,7732090,4027740,1115.0,733.2,381.79999999999995,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,8,ER Dr. Sleep Room,True,9325199,7118198,2207001,884.4,675.0000000000001,209.4,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,9,Shortel,True,12426848,8601246,3825602,1178.1000000000001,815.4,362.70000000000005,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,10,Shortel,True,12092517,8031849,4060668,1146.4999999999998,761.3999999999999,385.1,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,11,Shortel,True,14024922,8363379,5661543,1329.5000000000002,792.9,536.5999999999999,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,12,Shortel,True,11803144,8058376,3744768,1119.1,764.1000000000001,355.0,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,13,Shortel,True,12727167,8229058,4498109,1206.6000000000004,780.1999999999998,426.3999999999999,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,15,Shortel,True,6060698,4970236,1090462,574.9,471.40000000000003,103.49999999999999,689.9999999999999
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,16,Shortel,True,296263253,280209829,16053424,28090.199999999986,26568.200000000004,1522.0,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,17,Shortel,True,29514131,19390087,10124044,2798.6999999999994,1838.8,959.9,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,18,Shortel,True,27071725,26058277,1013448,2566.8,2470.7,96.10000000000001,0.2
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,19,Shortel,True,1272994725,1236297025,36697700,120698.9,117219.20000000003,3479.6999999999994,2174.5000000000005
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,21,Shortel,True,3304081,2204975,1099106,313.09999999999997,209.19999999999993,103.90000000000002,1760.3000000000004
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,24,Shortel,True,479954710,465315314,14639396,45506.79999999999,44118.9,1387.9000000000003,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,27,Data 130,True,39004504,29908468,9096036,3698.2000000000003,2835.8000000000006,862.3999999999999,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,29,Data 130,True,155107438,133001182,22106256,14706.699999999995,12610.6,2096.1,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,33,Data 130,True,397443321,256111147,141332174,37683.299999999996,24282.899999999998,13400.400000000001,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,34,Pyxis Surgery,True,2467177,1943689,523488,233.99999999999997,184.39999999999998,49.599999999999994,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,37,Data 130,True,225251,200782,24469,21.3,19.0,2.3,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,38,Human Resources,True,826707,756154,70553,78.20000000000003,71.79999999999998,6.399999999999999,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,40,Finance (Checks),True,671956,613392,58564,63.90000000000001,58.400000000000006,5.500000000000002,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,41,Surgery Core,True,1818494,1294223,524271,172.39999999999998,122.70000000000002,49.70000000000001,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,42,HIM Scan Room,True,2673243,2637655,35588,253.89999999999995,250.3,3.600000000000002,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,43,HIM Kristi Gaylord,True,1305980,1276101,29879,124.0,120.80000000000001,3.2000000000000015,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,44,Static,True,438133,408201,29932,41.79999999999999,38.70000000000001,3.1000000000000014,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,46,Static,True,588733,529784,58949,56.6,50.39999999999999,6.200000000000003,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,53,,True,1996968688,1696875324,300093364,189342.1,160888.9,28453.200000000008,0.0
BCMH,Telco Rm Stack 2-2,Q2QW-3J89-M2VE,54,,True,4808289074,595562579,4212726495,455896.49999999994,56467.9,399428.6,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,1,Uplink to MX port 5,True,830379710,112524551,717855159,78732.29999999999,10668.899999999998,68063.40000000001,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,3,Shortel,True,10488689,7342798,3145891,994.6,696.3000000000001,298.3,0.0
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,4,Shortel,True,714141,648657,65484,68.10000000000001,61.6,6.5000000000000036,1746.8999999999996
BCMH,Adrian-SW01,Q2QW-49TJ-35EN,6,Shortel,True,28361305,19278261,9083044,2689.2,1827.8999999999999,861.3000000000001,2298.3
